submitted_month,sunmitted_time,user_id,video_id,video_title,time_watched
26-08-2020,07:56:22,259736,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
26-08-2020,17:08:22,257001,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
28-08-2020,12:05:48,259550,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
04-09-2020,07:29:17,258104,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
06-09-2020,09:16:19,260093,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
12-09-2020,09:12:32,260548,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
12-09-2020,11:20:44,259684,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
13-09-2020,17:10:45,259524,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
25-09-2020,15:09:32,260718,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
27-09-2020,05:55:50,260718,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
29-09-2020,02:18:00,260468,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
29-09-2020,09:44:38,259860,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
12-10-2020,18:49:42,259166,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
13-10-2020,12:33:03,259166,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
22-10-2020,16:03:36,262637,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
24-10-2020,05:17:47,262213,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
31-10-2020,05:44:08,262589,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
01-11-2020,01:36:51,262613,I8xHfvP5A5I,Know the tips to get rid of foot pain from Dr. Ashwini.,127
02-11-2020,17:16:19,259507,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
06-11-2020,16:25:13,263410,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
06-11-2020,16:47:25,262456,sQnZExcwnlY,"Why is it important to take care of teeth and gums during pregnancy, know from Dr. Ashwini.",127
18-11-2020,05:30:24,261854,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
20-11-2020,07:11:33,260433,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
20-11-2020,14:08:34,259191,J77Up4P2rgc,Know the tips to get rid of foot pain from Dr. Ashwini.,127
30-11-2020,12:40:16,262239,4O5eOa_eIBk,Know the tips to get rid of foot pain from Dr. Ashwini.,127
25-11-2020,08:51:51,265971,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
08-12-2020,08:51:45,263159,azAVelSATfM,"The use of vacuum during delivery helps in giving birth, know how from Dr. Ashwini.",127
11-12-2020,16:58:37,262599,sQnZExcwnlY,"Dr. Shilpa says, eat iron -rich food, make your body healthy.",127
13-12-2020,04:51:50,266240,QViQwphHt44,Know the tips to get rid of foot pain from Dr. Ashwini.,127
15-12-2020,07:34:07,260682,sQnZExcwnlY,Keep your body healthy with light exercise during pregnancy. Know how from Dr. Ashwini.,127
15-12-2020,10:11:37,267751,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
18-12-2020,10:57:33,268403,_ufAFmslff0,What to eat during pregnancy and do not know what from Dr. Shilpa.,127
19-12-2020,03:19:50,265064,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
19-12-2020,04:59:58,267072,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
20-12-2020,03:12:54,267250,sQnZExcwnlY,Know the menu of every day of pregnancy from Dr. Shilpa.,127
21-12-2020,06:00:42,263159,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
24-12-2020,10:59:13,266391,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
27-12-2020,10:04:41,267718,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
27-12-2020,17:09:25,264088,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
27-12-2020,16:21:08,259524,GQicUHwuZl8,Know the tips to get rid of foot pain from Dr. Ashwini.,127
06-01-2021,10:59:33,264964,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
07-01-2021,10:21:54,267066,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
07-01-2021,16:20:42,267066,sQnZExcwnlY,Know some tips for sleeping peaceful sleep during pregnancy.,127
11-01-2021,16:38:26,262609,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
13-01-2021,06:31:44,265459,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
14-01-2021,17:45:29,266278,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
15-01-2021,07:26:21,269312,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
15-01-2021,19:02:24,265606,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
16-01-2021,11:53:27,262258,D9tZuhYqD8Y,Know the tips to get rid of foot pain from Dr. Ashwini.,127
18-01-2021,04:53:42,268662,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
23-01-2021,08:18:39,269509,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
23-01-2021,11:34:14,269481,sQnZExcwnlY,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",127
24-01-2021,05:41:52,263340,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
26-01-2021,16:43:08,268623,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
28-01-2021,10:09:41,265852,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
30-01-2021,13:09:07,263334,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
30-01-2021,18:59:34,267448,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
31-01-2021,14:47:00,276402,sQnZExcwnlY,Know the tips to get rid of foot pain from Dr. Ashwini.,127
04-02-2021,08:48:20,276837,csNK-E74-UU,Know the tips to get rid of foot pain from Dr. Ashwini.,127
05-02-2021,05:29:55,267065,JsO3h0BVmD0,Know the tips to get rid of foot pain from Dr. Ashwini.,127
05-02-2021,05:29:57,267065,JsO3h0BVmD0,Know the tips to get rid of foot pain from Dr. Ashwini.,127
08-02-2021,16:38:55,276709,QViQwphHt44,"Dr. Shilpa says that during pregnancy, you should drive away the earthquake with healthy food.",127
12-02-2021,11:36:04,259927,ukqbTB8LpPE,Learn about False Labor or Braxton Hicks from Dr. Ashwini,127
30-07-2020,04:58:44,258158,IuC_IIYaoWg,Learn about False Labor or Braxton Hicks from Dr. Ashwini,126
24-08-2020,19:14:47,259524,RwbdWBPZFpQ,What to eat during pregnancy and do not know what from Dr. Shilpa.,126
08-09-2020,06:14:58,259928,Nt8ouomvUxc,Understand the benefits of breastfeeding for your baby i.e. mother's milk.,126
29-09-2020,08:11:06,260014,sQnZExcwnlY,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",126
09-10-2020,12:32:56,257192,Nt8ouomvUxc,"Learn from Dr. Shilpa, tips to keep the body strong in the second quarter.",126
18-10-2020,04:43:49,257203,Nt8ouomvUxc,Learn from Dr. Shilpa to prevent blotting during pregnancy.,126
05-11-2020,07:39:08,263410,Nt8ouomvUxc,Know the tips to get rid of foot pain from Dr. Ashwini.,126
25-11-2020,17:28:46,258940,LGidXcOtkMw,Learn from Dr. Shilpa to prevent blotting during pregnancy.,126
07-12-2020,18:01:03,267163,GQicUHwuZl8,Learn from Dr. Shilpa to prevent blotting during pregnancy.,126
15-12-2020,04:35:07,259295,Nt8ouomvUxc,Learn from Dr. Shilpa to prevent blotting during pregnancy.,126
16-12-2020,10:05:16,265807,EBsi6X4oTM4,Know the calcium -rich foods and their benefits from Dr. Shilpa.,126
20-12-2020,14:46:27,259507,Nt8ouomvUxc,Know some tips for sleeping peaceful sleep during pregnancy.,126
26-12-2020,05:19:37,267072,ZdenrWhNDbg,Learn from Dr. Shilpa to prevent blotting during pregnancy.,126
27-12-2020,04:21:15,268621,D_VB4XgxhOI,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",126
02-01-2021,04:35:42,268076,LEm_i2tphPI,Learn from Dr. Shilpa to prevent blotting during pregnancy.,126
06-01-2021,13:01:52,263340,fUoYSSonmDA,Know Dr. Ashwini in pregnancy.,126
07-01-2021,04:29:01,268117,sQnZExcwnlY,"According to Dr. Ashwini, a pregnant woman should get regular check-ups.",126
09-01-2021,06:53:13,270496,GUoGr9a_GRk,Get to know who sonography is essential during pregnancy from Dr. Ashwini.,126
07-02-2021,04:26:58,269787,IzP0-hRPyIg,"Iron and calcium are important during pregnancy, know from Dr. Shilpa.",126
13-02-2021,13:09:12,277911,GQicUHwuZl8,Know the tips to get rid of foot pain from Dr. Ashwini.,126
15-02-2021,18:09:02,270352,sQnZExcwnlY,Dr. Shilpa informs on the importance of mainTaining calcium and iron levels.,126
12-06-2020,04:35:19,255656,GQicUHwuZl8,"Breastfeeding for your baby, ie mother's benefits of drinking milk, Dr. Ashwini.",125
07-08-2020,02:46:17,258394,sQnZExcwnlY,Know some tips for sleeping peaceful sleep during pregnancy.,125
24-09-2020,16:52:26,260489,GQicUHwuZl8,Know the tips to get rid of foot pain from Dr. Ashwini.,125
03-10-2020,04:45:34,259441,Nt8ouomvUxc,Know some tips for sleeping peaceful sleep during pregnancy.,125
03-10-2020,09:05:40,260058,38L_iUyDJDg,Know the tips to get rid of foot pain from Dr. Ashwini.,125
17-10-2020,04:45:36,259701,4OiFIa-eoqs,Know some tips for sleeping peaceful sleep during pregnancy.,125
20-10-2020,13:57:15,262530,5vQOI-H5Kqs,Learn from Dr. Shilpa to prevent blotting during pregnancy.,125
23-10-2020,14:13:23,262927,4OiFIa-eoqs,Know the ways to eradicate the scars in pregnancy from Dr. Ashwini.,125
31-10-2020,09:26:13,262616,D9tZuhYqD8Y,Learn from Dr. Shilpa about GDM or Diabetes (Sugar).,125
02-11-2020,05:21:59,262935,GQicUHwuZl8,Know the first trimester symptoms and their prevention in pregnancy from Dr. Ashwini,125
15-11-2020,05:17:12,258603,b87d_vzghOU,Learn from Dr. Shilpa about GDM or Diabetes (Sugar).,125
23-11-2020,18:11:34,263193,GQicUHwuZl8,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",125
25-11-2020,03:33:06,258360,v3lS4LcWfiY,Know some tips for sleeping peaceful sleep during pregnancy.,125
28-11-2020,04:53:16,262589,Nt8ouomvUxc,Know about premature delivery or premature delivery from Dr. Ashwini.,125
06-01-2021,17:16:13,268782,AmVTG0gIAEY,Know some tips for sleeping peaceful sleep during pregnancy.,125
15-01-2021,12:26:26,269550,EOFhtsSIPJo,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",125
16-01-2021,13:44:33,271237,E6tg_i7RHK0,Learn from Dr. Shilpa to prevent blotting during pregnancy.,125
12-02-2021,16:34:50,277700,i6OlU1vtgPw,Prevent Piles during pregnancy with Dr. Ashwini's helpful advise.,125
08-08-2020,03:13:43,259064,EBsi6X4oTM4,Dr. Ashwini Advises to Eat Well to Prevent anaemia.,124
27-08-2020,16:30:25,259676,sQnZExcwnlY,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",124
27-10-2020,12:11:44,263001,FkSnjIuFaCk,Know the need for nutritious diet in pregnancy from Dr. Shilpa.,124
06-11-2020,07:58:27,262456,RwbdWBPZFpQ,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",124
11-11-2020,11:09:18,255324,a7wAZKVbOkY,Know the tips to get rid of foot pain from Dr. Ashwini.,124
09-12-2020,13:40:21,267058,a7wAZKVbOkY,Know the essential nutrients in diet during pregnancy from Dr. Shilpa.,124
09-12-2020,13:30:13,267058,ZF1Sj19VNW8,"Learn from Dr. Shilpa, tips to keep the body strong in the second quarter.",124
09-12-2020,13:40:19,267058,a7wAZKVbOkY,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,124
10-12-2020,05:22:25,259304,v3lS4LcWfiY,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,124
17-12-2020,07:59:57,267561,a7wAZKVbOkY,Take iron-Rich food to avoid anaemia says Dr. Shilpa.,124
22-12-2020,04:30:44,265866,a7wAZKVbOkY,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,124
25-12-2020,15:35:58,265917,DBWlGVEuE0w,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",124
02-01-2021,04:35:38,268076,LEm_i2tphPI,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,124
06-01-2021,06:55:47,269079,ZdenrWhNDbg,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,124
23-01-2021,10:30:01,262609,D9tZuhYqD8Y,Dr. Shilpa informs about daily fluid requirements.,124
29-01-2021,14:45:16,268452,E6tg_i7RHK0,Get to know who sonography is essential during pregnancy from Dr. Ashwini.,124
08-02-2021,18:04:10,271463,a7wAZKVbOkY,Know Dr. Ashwini in pregnancy.,124
10-02-2021,10:44:17,277480,c2p5cJhgvks,"Learn from Dr. Shilpa, benefits of protein -rich food in the second quarter.",124
13-02-2021,13:20:31,277676,a7wAZKVbOkY,"Dr. Ashwini says to eat nutritious food, drive away blood disease.",124
14-02-2021,07:44:36,276029,EBsi6X4oTM4,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,124
16-02-2021,09:20:38,276779,IuC_IIYaoWg,"Congrats! Mommy-to-bee. Take Dr. Ashwini's Advice to Eat Healthy, Plus Stay Fit in Body and Mind.",124
03-07-2020,14:30:31,256435,LVBOUDicGw8,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,123
30-07-2020,05:08:22,258158,GQicUHwuZl8,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",123
19-08-2020,09:06:58,259305,LVBOUDicGw8,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",123
28-08-2020,15:03:19,259607,EBsi6X4oTM4,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
29-09-2020,18:42:59,259425,LGidXcOtkMw,Know some tips for sleeping peaceful sleep during pregnancy.,123
19-10-2020,07:01:19,262228,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
20-10-2020,10:16:40,259848,EBsi6X4oTM4,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",123
29-10-2020,07:32:19,262589,LVBOUDicGw8,Know the calcium -rich foods and their benefits from Dr. Shilpa.,123
01-11-2020,04:35:31,262567,3QSyn4BJ_j0,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
06-11-2020,18:28:02,262573,LVBOUDicGw8,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",123
13-11-2020,07:19:29,263257,u-rcLcTQRAk,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
01-12-2020,15:46:21,266295,be0TEWO_96U,Take this precaution given by Dr. Ashwini and stay healthy during pregnancy.,123
04-12-2020,09:05:34,263251,be0TEWO_96U,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
05-12-2020,05:28:43,263251,be0TEWO_96U,Dr. Shilpa says ways to avoid Animia during pregnancy.,123
10-12-2020,12:26:00,267055,LVBOUDicGw8,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
10-12-2020,19:07:08,267448,LVBOUDicGw8,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
10-12-2020,19:07:05,267448,LVBOUDicGw8,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
20-12-2020,05:59:34,268581,be0TEWO_96U,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
20-12-2020,10:46:49,268586,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
22-12-2020,03:50:19,267793,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
22-12-2020,18:38:24,267080,be0TEWO_96U,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
25-12-2020,14:38:29,269038,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
27-12-2020,04:23:14,268621,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
28-12-2020,03:48:41,268442,be0TEWO_96U,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
29-12-2020,10:37:51,265866,be0TEWO_96U,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
13-01-2021,09:25:47,270947,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
16-01-2021,16:10:45,271225,ZdenrWhNDbg,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
19-01-2021,09:34:28,270702,be0TEWO_96U,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
20-01-2021,19:10:35,268063,D_VB4XgxhOI,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
21-01-2021,11:40:33,269972,be0TEWO_96U,Know Dr. Ashwini in pregnancy.,123
23-01-2021,11:45:06,270335,be0TEWO_96U,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
31-01-2021,07:15:57,271445,LVBOUDicGw8,"According to Dr. Ashwini, a pregnant woman should get regular check-ups.",123
03-02-2021,11:47:02,267286,ZdenrWhNDbg,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
07-02-2021,05:01:58,271460,a7wAZKVbOkY,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,123
13-02-2021,02:37:04,277663,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,123
13-02-2021,18:34:57,276791,be0TEWO_96U,Know Dr. Ashwini in pregnancy.,123
13-02-2021,18:35:01,276791,be0TEWO_96U,Dr. Ashwini Talks about Necessary Weight Gain during pregnancy.,123
02-07-2020,17:15:42,256383,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
08-07-2020,15:39:31,256722,LVBOUDicGw8,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,122
12-07-2020,12:16:46,256383,LVBOUDicGw8,Dr. Ashwini Shares Useful Tips to Help You Sleep Comfortable.,122
22-07-2020,01:59:48,258491,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
22-07-2020,01:59:48,258491,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
28-07-2020,09:51:02,258659,pLVA51Fsiiw,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
29-07-2020,19:20:41,258715,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
07-08-2020,01:45:06,257108,sQnZExcwnlY,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
08-08-2020,16:04:54,258822,LVBOUDicGw8,Know the tips of travel during pregnancy from Dr. Ashwini.,122
27-08-2020,16:28:34,259814,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
06-09-2020,03:14:06,256056,_YGpaUpJfn8,Know the tips to get rid of foot pain from Dr. Ashwini.,122
07-09-2020,05:52:57,259927,EBsi6X4oTM4,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
23-09-2020,18:14:39,260860,GQicUHwuZl8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
28-09-2020,16:11:46,260810,omEh3lIl0cs,"Dr. Ashwini knows you from giving birth to your baby, ways to lose weight.",122
12-10-2020,10:09:11,260814,LVBOUDicGw8,"What should be the change in your diet in the second quarter, know from Dr. Shilpa.",122
21-10-2020,15:50:59,262567,D_VB4XgxhOI,Know some tips for sleeping peaceful sleep during pregnancy.,122
27-10-2020,12:13:55,262935,LVBOUDicGw8,Learn from Dr. Ashwini to avoid piles during pregnancy.,122
28-10-2020,11:42:18,262573,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
01-11-2020,11:04:04,259460,omEh3lIl0cs,"According to Dr. Ashwini, a pregnant woman should get regular check-ups.",122
06-11-2020,18:37:23,262258,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
07-11-2020,02:36:35,262258,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
18-11-2020,03:32:23,262609,LVBOUDicGw8,Learn from Dr. Ashwini to avoid piles during pregnancy.,122
18-11-2020,04:38:24,257183,v3lS4LcWfiY,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
19-11-2020,07:41:20,264986,0SReFhNmrzs,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
21-11-2020,03:02:54,265606,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
21-11-2020,07:55:44,265459,LVBOUDicGw8,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",122
28-11-2020,15:53:13,260646,b87d_vzghOU,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,122
29-11-2020,04:54:16,263340,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
02-12-2020,14:07:51,263340,3QSyn4BJ_j0,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
03-12-2020,14:03:37,265852,LVBOUDicGw8,Know about premature delivery or premature delivery from Dr. Ashwini.,122
03-12-2020,14:03:35,265852,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
03-12-2020,14:03:58,265852,LVBOUDicGw8,Take this precaution given by Dr. Ashwini and stay healthy during pregnancy.,122
09-12-2020,18:36:10,267250,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
11-12-2020,00:31:50,267448,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-12-2020,19:06:27,267448,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-12-2020,19:07:41,267448,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-12-2020,18:55:24,267448,b8XbcLP60ko,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-12-2020,19:08:26,267448,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-12-2020,19:06:56,267448,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-12-2020,19:07:58,267448,LVBOUDicGw8,Regularly Visit Your Doctor and Asks Questions Says Dr. Ashwini.,122
21-12-2020,06:10:33,268705,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
24-12-2020,19:21:52,265805,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
01-01-2021,08:40:44,268251,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
02-01-2021,03:19:26,268939,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
03-01-2021,15:56:18,269501,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
04-01-2021,01:46:42,269286,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
04-01-2021,03:37:19,268939,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
05-01-2021,03:19:04,268939,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
05-01-2021,17:10:05,268322,0SReFhNmrzs,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
09-01-2021,08:04:35,270546,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-01-2021,04:36:42,269458,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
11-01-2021,06:58:11,263251,0SReFhNmrzs,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,122
11-01-2021,17:45:28,270010,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
13-01-2021,07:45:37,263251,0SReFhNmrzs,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
15-01-2021,05:36:33,270011,LVBOUDicGw8,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,122
16-01-2021,06:42:09,264941,0SReFhNmrzs,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
16-01-2021,10:42:42,270981,LVBOUDicGw8,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,122
25-01-2021,10:37:38,264985,0SReFhNmrzs,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
28-01-2021,13:39:14,271149,0SReFhNmrzs,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,122
30-01-2021,06:48:40,270806,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
04-02-2021,03:27:26,276462,LVBOUDicGw8,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,122
04-02-2021,17:26:14,270640,LVBOUDicGw8,Beat the Leg Cramp Blues With Dr. Ashwini's helpful suggestions.,122
05-02-2021,07:51:38,271446,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
10-02-2021,06:49:39,271445,D_VB4XgxhOI,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
11-02-2021,06:32:05,276230,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
13-02-2021,06:18:26,269822,v3lS4LcWfiY,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
15-02-2021,15:49:43,276966,LVBOUDicGw8,"According to Dr. Ashwini, a pregnant woman should get regular check-ups.",122
16-02-2021,10:13:12,271039,LVBOUDicGw8,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,122
05-06-2020,17:04:49,255761,IuC_IIYaoWg,"Soon after giving birth to a child, learn the methods of birth control from Dr. Ashwini.",121
19-09-2020,09:28:51,259486,pLVA51Fsiiw,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,121
05-10-2020,10:40:48,259728,I8xHfvP5A5I,Is there a lot of desire to eat something? Know the tips to handle it from Dr. Shilpa.,121
20-10-2020,03:42:08,262213,J9wGIGlcayA,"Some tips to avoid back and back pain during pregnancy, know from Dr. Ashwini.",121
17-11-2020,12:22:28,265460,0SReFhNmrzs,Know the tips of travel during pregnancy from Dr. Ashwini.,121
18-11-2020,15:11:02,261850,csNK-E74-UU,"Why is it important to take care of teeth and gums during pregnancy, know from Dr. Ashwini.",121
